cat_id,store_id,state_id,d,demand,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_weekend
HOUSEHOLD,WI_3,WI,d_360,444,2012-01-23,11152,Monday,3,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_361,423,2012-01-24,11152,Tuesday,4,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_362,414,2012-01-25,11152,Wednesday,5,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_363,487,2012-01-26,11152,Thursday,6,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_364,611,2012-01-27,11152,Friday,7,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_365,718,2012-01-28,11201,Saturday,1,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_366,670,2012-01-29,11201,Sunday,2,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_367,462,2012-01-30,11201,Monday,3,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_368,516,2012-01-31,11201,Tuesday,4,1,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_369,716,2012-02-01,11201,Wednesday,5,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOUSEHOLD,WI_3,WI,d_370,600,2012-02-02,11201,Thursday,6,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_371,798,2012-02-03,11201,Friday,7,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_372,892,2012-02-04,11202,Saturday,1,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,1
HOUSEHOLD,WI_3,WI,d_373,671,2012-02-05,11202,Sunday,2,2,2012,SuperBowl,Sporting,NoEvent,NoEvent,1,1,1,1
HOUSEHOLD,WI_3,WI,d_374,543,2012-02-06,11202,Monday,3,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_375,497,2012-02-07,11202,Tuesday,4,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOUSEHOLD,WI_3,WI,d_376,574,2012-02-08,11202,Wednesday,5,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_377,551,2012-02-09,11202,Thursday,6,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_378,503,2012-02-10,11202,Friday,7,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOUSEHOLD,WI_3,WI,d_379,802,2012-02-11,11203,Saturday,1,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOUSEHOLD,WI_3,WI,d_380,819,2012-02-12,11203,Sunday,2,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOUSEHOLD,WI_3,WI,d_381,554,2012-02-13,11203,Monday,3,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOUSEHOLD,WI_3,WI,d_382,439,2012-02-14,11203,Tuesday,4,2,2012,ValentinesDay,Cultural,NoEvent,NoEvent,0,0,1,0
HOUSEHOLD,WI_3,WI,d_383,665,2012-02-15,11203,Wednesday,5,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_384,663,2012-02-16,11203,Thursday,6,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_385,715,2012-02-17,11203,Friday,7,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_386,864,2012-02-18,11204,Saturday,1,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_387,769,2012-02-19,11204,Sunday,2,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_388,556,2012-02-20,11204,Monday,3,2,2012,PresidentsDay,National,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_389,427,2012-02-21,11204,Tuesday,4,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_390,496,2012-02-22,11204,Wednesday,5,2,2012,LentStart,Religious,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_391,466,2012-02-23,11204,Thursday,6,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_392,522,2012-02-24,11204,Friday,7,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_393,750,2012-02-25,11205,Saturday,1,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_394,642,2012-02-26,11205,Sunday,2,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_395,493,2012-02-27,11205,Monday,3,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_396,446,2012-02-28,11205,Tuesday,4,2,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_397,454,2012-02-29,11205,Wednesday,5,2,2012,LentWeek2,Religious,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_398,802,2012-03-01,11205,Thursday,6,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOUSEHOLD,WI_3,WI,d_399,675,2012-03-02,11205,Friday,7,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_400,843,2012-03-03,11206,Saturday,1,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOUSEHOLD,WI_3,WI,d_401,950,2012-03-04,11206,Sunday,2,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,1
HOUSEHOLD,WI_3,WI,d_402,611,2012-03-05,11206,Monday,3,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_403,647,2012-03-06,11206,Tuesday,4,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_404,577,2012-03-07,11206,Wednesday,5,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOUSEHOLD,WI_3,WI,d_405,661,2012-03-08,11206,Thursday,6,3,2012,Purim End,Religious,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_406,682,2012-03-09,11206,Friday,7,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_407,847,2012-03-10,11207,Saturday,1,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,1
HOUSEHOLD,WI_3,WI,d_408,728,2012-03-11,11207,Sunday,2,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOUSEHOLD,WI_3,WI,d_409,595,2012-03-12,11207,Monday,3,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_410,533,2012-03-13,11207,Tuesday,4,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOUSEHOLD,WI_3,WI,d_411,541,2012-03-14,11207,Wednesday,5,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,0
HOUSEHOLD,WI_3,WI,d_412,573,2012-03-15,11207,Thursday,6,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_413,677,2012-03-16,11207,Friday,7,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_414,787,2012-03-17,11208,Saturday,1,3,2012,StPatricksDay,Cultural,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_415,749,2012-03-18,11208,Sunday,2,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_416,551,2012-03-19,11208,Monday,3,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_417,510,2012-03-20,11208,Tuesday,4,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_418,475,2012-03-21,11208,Wednesday,5,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_419,462,2012-03-22,11208,Thursday,6,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_420,573,2012-03-23,11208,Friday,7,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_421,766,2012-03-24,11209,Saturday,1,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_422,697,2012-03-25,11209,Sunday,2,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_423,540,2012-03-26,11209,Monday,3,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_424,503,2012-03-27,11209,Tuesday,4,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_425,499,2012-03-28,11209,Wednesday,5,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_426,453,2012-03-29,11209,Thursday,6,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_427,715,2012-03-30,11209,Friday,7,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_428,926,2012-03-31,11210,Saturday,1,3,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_429,709,2012-04-01,11210,Sunday,2,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,1
HOUSEHOLD,WI_3,WI,d_430,560,2012-04-02,11210,Monday,3,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_431,510,2012-04-03,11210,Tuesday,4,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_432,507,2012-04-04,11210,Wednesday,5,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOUSEHOLD,WI_3,WI,d_433,547,2012-04-05,11210,Thursday,6,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_434,569,2012-04-06,11210,Friday,7,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_435,719,2012-04-07,11211,Saturday,1,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,1
HOUSEHOLD,WI_3,WI,d_436,517,2012-04-08,11211,Sunday,2,4,2012,Easter,Cultural,NoEvent,NoEvent,1,0,1,1
HOUSEHOLD,WI_3,WI,d_437,557,2012-04-09,11211,Monday,3,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_438,508,2012-04-10,11211,Tuesday,4,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOUSEHOLD,WI_3,WI,d_439,459,2012-04-11,11211,Wednesday,5,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_440,484,2012-04-12,11211,Thursday,6,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_441,658,2012-04-13,11211,Friday,7,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOUSEHOLD,WI_3,WI,d_442,759,2012-04-14,11212,Saturday,1,4,2012,Pesach End,Religious,NoEvent,NoEvent,0,0,1,1
HOUSEHOLD,WI_3,WI,d_443,705,2012-04-15,11212,Sunday,2,4,2012,OrthodoxEaster,Religious,NoEvent,NoEvent,0,1,1,1
HOUSEHOLD,WI_3,WI,d_444,567,2012-04-16,11212,Monday,3,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_445,526,2012-04-17,11212,Tuesday,4,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_446,507,2012-04-18,11212,Wednesday,5,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_447,425,2012-04-19,11212,Thursday,6,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_448,520,2012-04-20,11212,Friday,7,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_449,719,2012-04-21,11213,Saturday,1,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_450,658,2012-04-22,11213,Sunday,2,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_451,460,2012-04-23,11213,Monday,3,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_452,426,2012-04-24,11213,Tuesday,4,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_453,420,2012-04-25,11213,Wednesday,5,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_454,445,2012-04-26,11213,Thursday,6,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_455,659,2012-04-27,11213,Friday,7,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_456,687,2012-04-28,11214,Saturday,1,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_457,619,2012-04-29,11214,Sunday,2,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_458,460,2012-04-30,11214,Monday,3,4,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_459,702,2012-05-01,11214,Tuesday,4,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOUSEHOLD,WI_3,WI,d_460,583,2012-05-02,11214,Wednesday,5,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_461,587,2012-05-03,11214,Thursday,6,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_462,587,2012-05-04,11214,Friday,7,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOUSEHOLD,WI_3,WI,d_463,683,2012-05-05,11215,Saturday,1,5,2012,Cinco De Mayo,Cultural,NoEvent,NoEvent,1,1,1,1
HOUSEHOLD,WI_3,WI,d_464,710,2012-05-06,11215,Sunday,2,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOUSEHOLD,WI_3,WI,d_465,574,2012-05-07,11215,Monday,3,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOUSEHOLD,WI_3,WI,d_466,506,2012-05-08,11215,Tuesday,4,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_467,495,2012-05-09,11215,Wednesday,5,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_468,418,2012-05-10,11215,Thursday,6,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOUSEHOLD,WI_3,WI,d_469,531,2012-05-11,11215,Friday,7,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_470,708,2012-05-12,11216,Saturday,1,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOUSEHOLD,WI_3,WI,d_471,522,2012-05-13,11216,Sunday,2,5,2012,Mother's day,Cultural,NoEvent,NoEvent,0,1,0,1
HOUSEHOLD,WI_3,WI,d_472,539,2012-05-14,11216,Monday,3,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,0
HOUSEHOLD,WI_3,WI,d_473,453,2012-05-15,11216,Tuesday,4,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_474,491,2012-05-16,11216,Wednesday,5,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_475,463,2012-05-17,11216,Thursday,6,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_476,524,2012-05-18,11216,Friday,7,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_477,630,2012-05-19,11217,Saturday,1,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_478,579,2012-05-20,11217,Sunday,2,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_479,530,2012-05-21,11217,Monday,3,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_480,495,2012-05-22,11217,Tuesday,4,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_481,486,2012-05-23,11217,Wednesday,5,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_482,487,2012-05-24,11217,Thursday,6,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_483,610,2012-05-25,11217,Friday,7,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_484,685,2012-05-26,11218,Saturday,1,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_485,510,2012-05-27,11218,Sunday,2,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_486,502,2012-05-28,11218,Monday,3,5,2012,MemorialDay,National,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_487,485,2012-05-29,11218,Tuesday,4,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_488,510,2012-05-30,11218,Wednesday,5,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_489,549,2012-05-31,11218,Thursday,6,5,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_490,1078,2012-06-01,11218,Friday,7,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOUSEHOLD,WI_3,WI,d_491,946,2012-06-02,11219,Saturday,1,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,1
HOUSEHOLD,WI_3,WI,d_492,702,2012-06-03,11219,Sunday,2,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOUSEHOLD,WI_3,WI,d_493,567,2012-06-04,11219,Monday,3,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOUSEHOLD,WI_3,WI,d_494,501,2012-06-05,11219,Tuesday,4,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_495,485,2012-06-06,11219,Wednesday,5,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_496,451,2012-06-07,11219,Thursday,6,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,0
HOUSEHOLD,WI_3,WI,d_497,641,2012-06-08,11219,Friday,7,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_498,688,2012-06-09,11220,Saturday,1,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,1
HOUSEHOLD,WI_3,WI,d_499,748,2012-06-10,11220,Sunday,2,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,1
HOUSEHOLD,WI_3,WI,d_500,660,2012-06-11,11220,Monday,3,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_501,669,2012-06-12,11220,Tuesday,4,6,2012,NBAFinalsStart,Sporting,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_502,611,2012-06-13,11220,Wednesday,5,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOUSEHOLD,WI_3,WI,d_503,651,2012-06-14,11220,Thursday,6,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,0
HOUSEHOLD,WI_3,WI,d_504,872,2012-06-15,11220,Friday,7,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_505,898,2012-06-16,11221,Saturday,1,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_506,764,2012-06-17,11221,Sunday,2,6,2012,Father's day,Cultural,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_507,643,2012-06-18,11221,Monday,3,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_508,739,2012-06-19,11221,Tuesday,4,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_509,674,2012-06-20,11221,Wednesday,5,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_510,669,2012-06-21,11221,Thursday,6,6,2012,NBAFinalsEnd,Sporting,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_511,822,2012-06-22,11221,Friday,7,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_512,870,2012-06-23,11222,Saturday,1,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_513,812,2012-06-24,11222,Sunday,2,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_514,703,2012-06-25,11222,Monday,3,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_515,678,2012-06-26,11222,Tuesday,4,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_516,556,2012-06-27,11222,Wednesday,5,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_517,562,2012-06-28,11222,Thursday,6,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_518,1018,2012-06-29,11222,Friday,7,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_519,958,2012-06-30,11223,Saturday,1,6,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,1
HOUSEHOLD,WI_3,WI,d_520,829,2012-07-01,11223,Sunday,2,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,1
HOUSEHOLD,WI_3,WI,d_521,700,2012-07-02,11223,Monday,3,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,0
HOUSEHOLD,WI_3,WI,d_522,794,2012-07-03,11223,Tuesday,4,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_523,497,2012-07-04,11223,Wednesday,5,7,2012,IndependenceDay,National,NoEvent,NoEvent,1,0,0,0
HOUSEHOLD,WI_3,WI,d_524,764,2012-07-05,11223,Thursday,6,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_525,848,2012-07-06,11223,Friday,7,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_526,867,2012-07-07,11224,Saturday,1,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,0,1
HOUSEHOLD,WI_3,WI,d_527,749,2012-07-08,11224,Sunday,2,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,1,1
HOUSEHOLD,WI_3,WI,d_528,656,2012-07-09,11224,Monday,3,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,1,1,0
HOUSEHOLD,WI_3,WI,d_529,694,2012-07-10,11224,Tuesday,4,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,1,0,0,0
HOUSEHOLD,WI_3,WI,d_530,609,2012-07-11,11224,Wednesday,5,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_531,607,2012-07-12,11224,Thursday,6,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,0
HOUSEHOLD,WI_3,WI,d_532,744,2012-07-13,11224,Friday,7,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,0,0
HOUSEHOLD,WI_3,WI,d_533,758,2012-07-14,11225,Saturday,1,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,1,1
HOUSEHOLD,WI_3,WI,d_534,852,2012-07-15,11225,Sunday,2,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,1,1,1
HOUSEHOLD,WI_3,WI,d_535,669,2012-07-16,11225,Monday,3,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_536,576,2012-07-17,11225,Tuesday,4,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
HOUSEHOLD,WI_3,WI,d_537,548,2012-07-18,11225,Wednesday,5,7,2012,NoEvent,NoEvent,NoEvent,NoEvent,0,0,0,0
